homeTeam;awayTeam;player;status;league;season;matchweek;date;team
Monza;Torino;Davide Bettella;bench;SerieA;23_24;12;2023-11-11;Monza
Monza;Torino;Samuele Birindelli;bench;SerieA;23_24;12;2023-11-11;Monza
Monza;Torino;Valentin Carboni;bench;SerieA;23_24;12;2023-11-11;Monza
Monza;Torino;Mirko Marić;bench;SerieA;23_24;12;2023-11-11;Monza
Monza;Torino;Giorgio Cittadini;bench;SerieA;23_24;12;2023-11-11;Monza
Monza;Torino;Dany Mota;bench;SerieA;23_24;12;2023-11-11;Monza
Monza;Torino;Andrea Ferraris;bench;SerieA;23_24;12;2023-11-11;Monza
Monza;Torino;Vanja Milinković-Savić;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Alessandro Buongiorno;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Ivan Ilić;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Antonio Sanabria;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Ricardo Rodríguez;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Nikola Vlašić;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Raoul Bellanova;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Valentino Lazaro;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Adrien Tameze;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Karol Linetty;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Duván Zapata;firstSquad;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Luca Gemello;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Mihai Popa;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;David Zima;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Yann Karamoh;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Nemanja Radonjić;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Pietro Pellegri;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Saba Sazonov;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Demba Seck;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Mërgim Vojvoda;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Gvidas Gineitis;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Brandon Soppy;bench;SerieA;23_24;12;2023-11-11;Torino
Monza;Torino;Caumenan N'Guessan;bench;SerieA;23_24;12;2023-11-11;Torino
Napoli;Empoli;Pierluigi Gollini;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Elif Elmas;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Amir Rrahmani;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Mathías Olivera;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Giovanni Simeone;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Matteo Politano;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Giovanni Di Lorenzo;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Leo Skiri Østigård;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Stanislav Lobotka;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Giacomo Raspadori;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Andre-Frank Zambo Anguissa;firstSquad;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Nikita Contini Baranovsky;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Natan;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Juan Jesus;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Mário Rui;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Piotr Zieliński;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Alessio Zerbin;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Jens Cajuste;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Jesper Lindstrøm;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Alessandro Zanoli;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Gianluca Gaetano;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Khvicha Kvaratskhelia;bench;SerieA;23_24;12;2023-11-12;Napoli
Napoli;Empoli;Etrit Berisha;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Francesco Caputo;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Liberato Cacace;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Bartosz Bereszyński;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Matteo Cancellieri;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Jacopo Fazzini;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Filippo Ranocchia;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Nicolò Cambiaghi;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Youssef Maleh;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Sebastiano Luperto;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Ardian Ismajli;firstSquad;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Samuele Perisan;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Elia Caprile;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Alberto Grassi;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Steven Shpendi;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Viktor Kovalenko;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Emmanuel Gyasi;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Gabriele Guarino;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Răzvan Marin;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Mattia Destro;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Tyronne Ebuehi;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Daniel Maldini;bench;SerieA;23_24;12;2023-11-12;Empoli
Napoli;Empoli;Simone Bastoni;bench;SerieA;23_24;12;2023-11-12;Empoli
Fiorentina;Bologna;Pietro Terracciano;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Cristiano Biraghi;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Nikola Milenković;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Giacomo Bonaventura;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Arthur Melo;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Nicolás González;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;M'Bala Nzola;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Lucas Martínez Quarta;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Alfred Duncan;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Fabiano Parisi;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Christian Kouamé;firstSquad;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Tommaso Martinelli;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Oliver Christensen;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Riccardo Sottil;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Maxime Lopez;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Jonathan Ikone;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Luca Ranieri;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Gino Infantino;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Yerry Mina;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Pietro Comuzzo;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Rolando Mandragora;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Niccolò Pierozzi;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Antonín Barák;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Josip Brekalo;bench;SerieA;23_24;12;2023-11-12;Fiorentina
Fiorentina;Bologna;Łukasz Skorupski;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Stefan Posch;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Riccardo Orsolini;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Remo Freuler;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Joshua Zirkzee;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Victor Bernth Kristiansen;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Lewis Ferguson;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Michel Aebischer;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Sam Beukema;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Riccardo Calafiori;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Alexis Saelemaekers;firstSquad;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Nicola Bagnolini;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Federico Ravaglia;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Nikola Moro;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Dan Ndoye;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Kevin Bonifazi;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Tommaso Corazza;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Charalambos Lykogiannis;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Jhon Lucumí;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Lorenzo De Silvestri;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Sydney van Hooijdonk;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Giovanni Fabbian;bench;SerieA;23_24;12;2023-11-12;Bologna
Fiorentina;Bologna;Kacper Urbanski;bench;SerieA;23_24;12;2023-11-12;Bologna
Udinese;Atalanta;Marco Silvestri;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Festy Ebosele;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Isaac Success;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Walace;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;João Ferreira;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Nehuén Pérez;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Lazar Samardzic;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Jaka Bijol;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Martín Payero;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Jordan Zemura;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Roberto Pereyra;firstSquad;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Maduka Okoye;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Daniele Padelli;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Adam Masina;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Sandi Lovrić;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Oier Zarraga;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Domingos Quina;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Hassane Kamara;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Marley Aké;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Antonio Tikvić;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Lorenzo Lucca;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Vivaldo Semedo;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Etienne Camara;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Florian Thauvin;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Thomas Kristensen;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Simone Pafundi;bench;SerieA;23_24;12;2023-11-12;Udinese
Udinese;Atalanta;Marco Carnesecchi;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Teun Koopmeiners;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Mario Pašalić;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Luis Muriel;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Éderson;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Marten de Roon;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Berat Djimsiti;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Mitchel Bakker;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Sead Kolašinac;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Hans Hateboer;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Aleksei Miranchuk;firstSquad;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Juan Musso;bench;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Francesco Rossi;bench;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Emil Holm;bench;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Ademola Lookman;bench;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Nadir Zortea;bench;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Michel Ndary Adopo;bench;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Giovanni Bonfanti;bench;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Davide Zappacosta;bench;SerieA;23_24;12;2023-11-12;Atalanta
Udinese;Atalanta;Gianluca Scamacca;bench;SerieA;23_24;12;2023-11-12;Atalanta
Lazio;Roma;Ivan Provedel;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Patric;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Felipe Anderson;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Mattéo Guendouzi;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Pedro;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Luis Alberto;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Alessio Romagnoli;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Ciro Immobile;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Manuel Lazzari;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Danilo Cataldi;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Adam Marušić;firstSquad;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Luigi Sepe;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Christos Mandas;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Luca Pellegrini;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Matías Vecino;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Daichi Kamada;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Nicolò Casale;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Gustav Isaksen;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Valentín Castellanos;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Elseid Hysaj;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Toma Bašić;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Mario Gila;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Nicolò Rovella;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Saná Fernandes;bench;SerieA;23_24;12;2023-11-12;Lazio
Lazio;Roma;Rui Patrício;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Rick Karsdorp;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Bryan Cristante;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Obite N'Dicka;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Diego Llorente;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Leandro Paredes;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Paulo Dybala;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Gianluca Mancini;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Leonardo Spinazzola;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Edoardo Bove;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Romelu Lukaku;firstSquad;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Pietro Boer;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Mile Svilar;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Lorenzo Pellegrini;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Andrea Belotti;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Sardar Azmoun;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Zeki Çelik;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Renato Sanches;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Houssem Aouar;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Rasmus Nissen;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Nicola Zalewski;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Riccardo Pagano;bench;SerieA;23_24;12;2023-11-12;Roma
Lazio;Roma;Stephan El Shaarawy;bench;SerieA;23_24;12;2023-11-12;Roma
Internazionale;Frosinone;Yann Sommer;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Denzel Dumfries;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Marcus Thuram;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Lautaro Martínez;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Francesco Acerbi;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Hakan Çalhanoğlu;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Henrikh Mkhitaryan;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Nicolò Barella;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Federico Dimarco;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Matteo Darmian;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Alessandro Bastoni;firstSquad;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Raffaele Di Gennaro;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Emil Audero;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Stefano Sensi;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Stefan de Vrij;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Marko Arnautović;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Davy Klaassen;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Davide Frattesi;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Carlos;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Yann Aurel Bisseck;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Lucien Agoume;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Giacomo Stabile;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Alexis Sánchez;bench;SerieA;23_24;12;2023-11-12;Internazionale
Internazionale;Frosinone;Stefano Turati;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Riccardo Marchizza;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Caleb Okoli;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Marvin Cuni;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Reinier;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Matìas Soulé;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Pol Lirola;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Anthony Oyono;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Ilario Monterisi;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Luca Mazzitelli;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Enzo Barrenechea;firstSquad;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Pierluigi Frattali;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Michele Cerofolini;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Marco Brescianini;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Simone Romagnoli;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Jaime Báez;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Karlo Lulić;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Kaio Jorge;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Giuseppe Caso;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Francesco Gelli;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Luca Garritano;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Giorgi Kvernadze;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Mehdi Bourabia;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Arijon Ibrahimović;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Mateus Lusuardi;bench;SerieA;23_24;12;2023-11-12;Frosinone
Internazionale;Frosinone;Walid Cheddira;bench;SerieA;23_24;12;2023-11-12;Frosinone
Salernitana;Lazio;Benoît Costil;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Domagoj Bradarić;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Flavius Daniliuc;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Emil Bohinen;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Lassana Coulibaly;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Grigoris Kastanos;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Chukwubuikem Ikwuemesi;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Norbert Gyömbér;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Pasquale Mazzocchi;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Antonio Candreva;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Lorenzo Pirola;firstSquad;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Vincenzo Fiorillo;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Salvati Gregorio;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Junior Sambia;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Agustín Martegani;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Simeon Nwankwo;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Erik Botheim;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Federico Fazio;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Jovane Cabral;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Giulio Maggiore;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Dylan Bronn;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Matteo Lovato;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Mateusz Łęgowski;bench;SerieA;23_24;13;2023-11-25;Salernitana
Salernitana;Lazio;Ivan Provedel;firstSquad;SerieA;23_24;13;2023-11-25;Lazio
Salernitana;Lazio;Patric;firstSquad;SerieA;23_24;13;2023-11-25;Lazio
Salernitana;Lazio;Daichi Kamada;firstSquad;SerieA;23_24;13;2023-11-25;Lazio
Salernitana;Lazio;Felipe Anderson;firstSquad;SerieA;23_24;13;2023-11-25;Lazio
